event_id,event_name,start_date_time,end_date_time,event_agency,event_type,event_borough,event_location,street_closure_type,community_board,police_precinct,event_street_side,event_date
354400,Holiday Tree Lighting,2017-12-03 17:00:00,2017-12-03 18:00:00,Parks Department,Special Event,Manhattan,"Carl Schurz Park: East 86th Street Plaza ,Carl Schurz Park: Carl Schurz Park ",N/A,"8, ","19, ",,2017-12-03
369861,Lawn Maintenance,2017-12-04 00:00:00,2017-12-04 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Sol Lewitt / 25th St Lawn South ,N/A,"5, ","13, ",,2017-12-04
379046,Union Square Holiday market,2017-11-21 00:00:00,2017-11-21 23:59:00,Parks Department,Special Event,Manhattan,Union Square Park: South Plaza ,N/A,"5, ","13, ",,2017-11-21
324814,Model Helicopter Flying,2017-11-27 08:00:00,2017-11-27 19:00:00,Parks Department,Special Event,Brooklyn,Calvert Vaux Park: Hobby Field ,N/A,"13, ","60, ",,2017-11-27
349643,Jackson Heights Relocated Greenmarket,2017-11-19 08:00:00,2017-11-19 17:00:00,Street Activity Permit Office,Farmers Market,Queens, 79 STREET between NORTHERN BOULEVARD and 34 AVENUE,Sidewalk and Curb Lane Closure ,"3, ","115, ",East,2017-11-19
368421,Big Apple Circus,2017-11-17 19:00:00,2017-11-17 20:00:00,Parks Department,Special Event,Manhattan,"Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",N/A,"7, ","20, ",,2017-11-17
375840,Winter Village at Bryant Park,2017-12-08 00:00:00,2017-12-08 23:59:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-12-08
330021,Coney Island Farmer's Market,2017-11-17 08:00:00,2017-11-17 16:00:00,Parks Department,Special Event,Brooklyn,Ocean Parkway Malls: Ocean Parkway Malls ,N/A,"13, ","72, ",,2017-11-17
372378,Marching On-A Drumline Performance by the Marching Cobras Band,2017-11-12 13:00:00,2017-11-12 16:00:00,Parks Department,Special Event,Manhattan,Marcus Garvey Park: Madison Ave Multi-Purpose Area (MPPA) ,N/A,"11, ","25, ",,2017-11-12
320462,Athletic Event Non Sports ,2017-11-13 13:30:00,2017-11-13 17:30:00,Parks Department,Special Event,Manhattan,Central Park: North Reservoir Landscape A ,N/A,"64, ","22, ",,2017-11-13
320299,Miscellaneous,2017-11-26 08:00:00,2017-11-26 20:00:00,Parks Department,Special Event,Manhattan,"Washington Square Park: Garibaldi Plaza ,Washington Square Park: Fountain Plaza ,Washington Square Park: Holley Plaza ",N/A,"2, ","6, ",,2017-11-26
321435,Celebration ,2017-11-23 08:00:00,2017-11-23 12:00:00,Parks Department,Special Event,Manhattan,Bryant Park: Upper Terrace ,N/A,"5, ","14, ",,2017-11-23
381184,"E 72nd  Plygrnd Lawn Winter Closure until April 7, 2018",2017-12-03 00:00:00,2017-12-03 23:59:00,Parks Department,Construction,Manhattan,Central Park: East 72nd Street Playground Lawns ,N/A,"8, ","19, ",,2017-12-03
365144,Flying Radio Controled Model Planes at field,2017-12-05 08:00:00,2017-12-05 19:00:00,Parks Department,Special Event,Brooklyn,Marine Park: Hobby Field ,N/A,"18, ","63, ",,2017-12-05
375471,Celebration,2017-11-24 13:00:00,2017-11-24 14:00:00,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion ,N/A,"64, ","22, ",,2017-11-24
366745,Bronx Veterans Day Parade,2017-11-12 12:00:00,2017-11-12 15:00:00,Parks Department,Special Event,Bronx,Bicentennial Veterans Memorial Park: Bicentennial Veterans Memorial Park ,N/A,"10, ","45, ",,2017-11-12
377993,Bronx Veterans Day Parade,2017-11-12 12:00:00,2017-11-12 14:00:00,Police Department,Parade,Bronx," LAFAYETTE AVENUE between EAST TREMONT AVENUE and SWINTON AVENUE,  EAST TREMONT AVENUE between LAFAYETTE AVENUE and RANDALL AVENUE,  RANDALL AVENUE between EAST TREMONT AVENUE and ELLSWORTH AVENUE,  ELLSWORTH AVENUE between RANDALL AVENUE and SCHLEY AVENUE,  THROGS NECK EXPRESSWAY SR between ELLSWORTH AVENUE and MEAGHER AVENUE, Bicentennial Veterans Memorial Park: Bicentennial Veterans Memorial Park ,Bicentennial Veterans Memorial Park: Bicentennial Veterans Memorial Park ",Full Street Closure ,"10, ","45, ",Full,2017-11-12
369846,Lawn Maintenance,2017-11-11 00:00:00,2017-11-11 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Farragut Lawn ,N/A,"5, ","13, ",,2017-11-11
327941,Celebration,2017-11-11 14:00:00,2017-11-11 15:00:00,Parks Department,Special Event,Manhattan,"Central Park: Cherry Hill ,Central Park: Wagner Cove ",N/A,"64, ","22, ",,2017-11-11
339617,Cunningham Park Farmers Market,2017-11-12 09:00:00,2017-11-12 14:00:00,Parks Department,Special Event,Queens,Cunningham Park: Movie Night/Stage/Concert Area ,N/A,"8, ","107, ",,2017-11-12
375624,The American Art Fair at Bohemian Hall: 321 E. 73rd St.,2017-11-15 08:00:00,2017-11-15 22:00:00,Street Activity Permit Office,Production Event,Manhattan, EAST   73 STREET between 1 AVENUE and 2 AVENUE,Curb Lane Only,"8, ","19, ",North,2017-11-15
381152,"Dana Ctr Lawn Winter Closure until May 1, 2018",2017-11-30 00:00:00,2017-11-30 23:59:00,Parks Department,Construction,Manhattan,Central Park: Dana Discovery Center Lawn ,N/A,"64, ","22, ",,2017-11-30
330659,West Dalehead Arch Landscape Restoration,2017-11-21 00:00:00,2017-11-21 23:59:00,Parks Department,Construction,Manhattan,Central Park: West Dalehead Arch ,N/A,"64, ","22, ",,2017-11-21
375840,Winter Village at Bryant Park,2018-02-19 00:00:00,2018-02-19 23:59:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2018-02-19
374198,NYRR Open Run -Soundview Park,2017-11-18 08:00:00,2017-11-18 09:00:00,Parks Department,Special Event,Bronx,Soundview Park: Soundview Park ,N/A,"9, ","43, ",,2017-11-18
376700,OCTOBER SYNTHETIC TURF CARE,2017-11-22 06:00:00,2017-11-22 15:00:00,Parks Department,Construction,Queens,"Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",N/A,"01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, ",,2017-11-22
366760,Field Reconstruction,2017-12-03 06:00:00,2017-12-03 23:00:00,Parks Department,Construction,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ",N/A,"11, ","25, ",,2017-12-03
325312,Harlem Hospital Market,2017-11-10 07:00:00,2017-11-10 19:00:00,Street Activity Permit Office,Farmers Market,Manhattan,135 LENOX AVENUE between WEST  135 STREET and WEST  137 STREET,Sidewalk and Curb Lane Closure ,"10, ","32, ",North,2017-11-10
368882,Lawn Closure due to COnstruction,2017-11-29 00:00:00,2017-11-29 23:00:00,Parks Department,Construction,Manhattan,Inwood Hill Park: Behind Nature Center Lawn ,N/A,"12, ","34, ",,2017-11-29
317527,Miscellaneous,2017-11-25 08:00:00,2017-11-25 20:00:00,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",N/A,"5, ","13, ",,2017-11-25
337339,The South Bronx Farmers Market,2017-11-11 09:00:00,2017-11-11 16:00:00,Street Activity Permit Office,Farmers Market,Bronx, EAST  138 STREET between ALEXANDER AVENUE and WILLIS AVENUE,Partial Sidewalk Closure ,"1, ","40, ",South,2017-11-11
334772,Hamilton Heights Green Youth Market,2017-11-22 10:00:00,2017-11-22 19:00:00,Parks Department,Special Event,Manhattan,Johnny Hartman Square: Johnny Hartman Square ,N/A,"9, ","30, ",,2017-11-22
318706,Celebration ,2017-12-06 00:00:00,2017-12-06 23:59:00,Parks Department,Special Event,Manhattan,"Central Park: Bandshell Plaza ,Central Park: Dead Road North ,Central Park: Dead Road South ",N/A,"64, ","22, ",,2017-12-06
331861,Central Park international folkdancing,2017-11-12 12:00:00,2017-11-12 20:00:00,Parks Department,Special Event,Manhattan,Central Park: King Jagiallo Plaza ,N/A,"64, ","22, ",,2017-11-12
372183,Holiday Live Tree Display,2017-11-10 06:00:00,2017-11-10 20:00:00,Parks Department,Special Event,Manhattan,Central Park: Grand Army Plaza - Pulitzer Fountain ,N/A,"5, ","18, ",,2017-11-10
317944,Sugar Hill Greenmarket Saturday,2017-11-11 08:00:00,2017-11-11 16:00:00,Street Activity Permit Office,Farmers Market,Manhattan, ST NICHOLAS AVENUE between WEST  154 STREET and WEST  155 STREET,Sidewalk and Curb Lane Closure ,"9, ","30, ",East,2017-11-11
347757,restoration project,2017-12-03 00:00:00,2017-12-03 23:30:00,Parks Department,Special Event,Manhattan,Morningside Park: West 114th St Picnic Area ,N/A,"9, ","26, ",,2017-12-03
366760,Field Reconstruction,2017-11-17 06:00:00,2017-11-17 23:00:00,Parks Department,Construction,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ",N/A,"11, ","25, ",,2017-11-17
358485,16th Annual New York City Kidney Walk,2017-11-12 09:00:00,2017-11-12 12:00:00,Police Department,Athletic Race / Tour,Manhattan,"Thomas Paine Park (Foley Square): Fountain Plaza ,Brooklyn Bridge: Brooklyn Bridge Pedestrian: 1 , CENTRE ST between DUANE ST and BROOKLYN BRIDGE PED WALKWAY,  CENTRE STREET between DUANE STREET and BROOKLYN BRIDGE",Full Street Closure ,"1, 2, 3, ","1, 5, 84, ",,2017-11-12
381181,"Dairy Lawn Winter Closure until April 7, 2018",2017-12-09 00:00:00,2017-12-09 23:59:00,Parks Department,Special Event,Manhattan,Central Park: Dairy Lawn ,N/A,"64, ","22, ",,2017-12-09
365144,Flying Radio Controled Model Planes at field,2017-12-03 08:00:00,2017-12-03 19:00:00,Parks Department,Special Event,Brooklyn,Marine Park: Hobby Field ,N/A,"18, ","63, ",,2017-12-03
335783,"October, November December model aircraft flying",2017-11-21 09:00:00,2017-11-21 20:00:00,Parks Department,Special Event,Staten Island,LaTourette Park & Golf Course: Model Airplane Field ,N/A,"2, ","122, ",,2017-11-21
379046,Union Square Holiday market,2017-11-19 00:00:00,2017-11-19 23:59:00,Parks Department,Special Event,Manhattan,Union Square Park: South Plaza ,N/A,"5, ","13, ",,2017-11-19
375840,Winter Village at Bryant Park,2017-11-21 00:00:00,2017-11-21 23:59:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-11-21
374168,NYRR Open Run - St. Mary's Park,2017-11-11 08:00:00,2017-11-11 09:00:00,Parks Department,Special Event,Bronx,St. Mary's Park: St Mary's Playground East ,N/A,"1, ","40, ",,2017-11-11
376700,OCTOBER SYNTHETIC TURF CARE,2017-11-11 06:00:00,2017-11-11 15:00:00,Parks Department,Construction,Queens,"Grover Cleveland Playground: Soccer-01 ,Grover Cleveland Playground: Soccer-02 ,Murray Playground: Soccer-01 ,Murray Playground: Soccer-02 ,Big Bush Park: Soccer-01 ,Hinton Park: Baseball-01 ,Hinton Park: Softball-02 ,Rockaway Beach Boardwalk: Football-01 ,Flushing Meadows Corona Park: Soccer-04 ,Flushing Meadows Corona Park: Soccer-05 ,Flushing Meadows Corona Park: Soccer-06 ,Kissena Corridor West: Rachel Carson Plgd-Multi Purpose Play Area-01 ,Flushing Meadows Corona Park: Soccer-01 ,Flushing ",N/A,"01, 02, 03, 05, 07, 10, 12, 13, 14, 2, 81, 82, ","101, 102, 103, 104, 105, 106, 108, 109, 110, 114, 115, ",,2017-11-11
366760,Field Reconstruction,2017-12-09 06:00:00,2017-12-09 23:00:00,Parks Department,Construction,Manhattan,"Randall's Island Park: Wards Meadow Fields-Soccer-70 ,Randall's Island Park: Wards Meadow Fields-Soccer-74 ,Randall's Island Park: Wards Meadow Fields-Soccer-75 ",N/A,"11, ","25, ",,2017-12-09
374181,NYRR Open Run - Cunningham Park,2017-11-19 08:00:00,2017-11-19 09:00:00,Parks Department,Special Event,Queens,Cunningham Park: Cunningham Park ,N/A,"11, ","107, ",,2017-11-19
338048,Radio Control Airplanes,2017-12-01 08:00:00,2017-12-01 14:00:00,Parks Department,Special Event,Bronx,Ferry Point Park: Ferry Point Park ,N/A,"10, ","45, ",,2017-12-01
369429,Ai WeiWei Installation,2017-11-13 01:00:00,2017-11-13 22:00:00,Parks Department,Special Event,Manhattan,Washington Square Park: Arch Plaza ,N/A,"2, ","6, ",,2017-11-13
347757,restoration project,2017-11-29 00:00:00,2017-11-29 23:30:00,Parks Department,Special Event,Manhattan,Morningside Park: West 114th St Picnic Area ,N/A,"9, ","26, ",,2017-11-29
328323,Leaf Fest,2017-11-21 12:00:00,2017-11-21 14:00:00,Parks Department,Special Event,Manhattan,Madison Square Park: Center Lawn ,N/A,"5, ","13, ",,2017-11-21
410183,Party ,2018-06-10 11:00:00,2018-06-10 13:00:00,Parks Department,Special Event,Manhattan,Riverside Park: Riverside Park-Tot Lot One Hundred Five ,N/A,"7, ","24, ",,2018-06-10
351520,South Village  Farmer's Market,2017-11-20 11:00:00,2017-11-20 16:00:00,Street Activity Permit Office,Farmers Market,Manhattan, AVENUE OF THE AMERICAS between CARMINE STREET and WEST    3 STREET,Partial Sidewalk Closure ,"2, ","6, ",West,2017-11-20
375840,Winter Village at Bryant Park,2017-12-09 00:00:00,2017-12-09 23:59:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-12-09
316808,2017 NO AMPLIFIED SOUND,2017-11-11 07:00:00,2017-11-11 21:00:00,Parks Department,Special Event,Manhattan,Tompkins Square Park: Old Bandshell ,N/A,"3, ","9, ",,2017-11-11
369850,Lawn Maintenance,2017-12-01 00:00:00,2017-12-01 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Center Lawn ,N/A,"5, ","13, ",,2017-12-01
324814,Model Helicopter Flying,2017-12-04 08:00:00,2017-12-04 19:00:00,Parks Department,Special Event,Brooklyn,Calvert Vaux Park: Hobby Field ,N/A,"13, ","60, ",,2017-12-04
375524,Great Hill Winter Closure,2017-12-02 00:00:00,2017-12-02 01:00:00,Parks Department,Construction,Manhattan,Central Park: Great Hill Oval ,N/A,"64, ","22, ",,2017-12-02
380527,Pre-Parade Band Breakfast,2017-11-23 04:30:00,2017-11-23 07:00:00,Street Activity Permit Office,Street Event,Manhattan, WEST   42 STREET between 7 AVENUE and 8 AVENUE,Curb Lane Only,"5, ","14, ",South,2017-11-23
364912,Miscellaneous,2017-12-03 08:00:00,2017-12-03 20:00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",N/A,"81, ","110, ",,2017-12-03
317527,Miscellaneous,2017-11-23 08:00:00,2017-11-23 20:00:00,Parks Department,Special Event,Manhattan,"Union Square Park: Gandhi Statue ,Union Square Park: South Plaza ,Union Square Park: North Plaza ",N/A,"5, ","13, ",,2017-11-23
325314,Cityline Market,2017-11-18 07:00:00,2017-11-18 16:00:00,Street Activity Permit Office,Farmers Market,Queens, 101 AVENUE between DREW STREET and 75 STREET,Sidewalk and Curb Lane Closure ,"5, 9, ","102, 75, ",North,2017-11-18
318106,Old Cathedral Outdoor Market,2017-11-12 10:00:00,2017-11-12 19:00:00,Street Activity Permit Office,Sidewalk Sale,Manhattan, PRINCE STREET between MOTT STREET and MULBERRY STREET,Sidewalk and Street Closure ,"2, ","5, ",North,2017-11-12
315096,East 67th Street Market,2017-11-18 06:00:00,2017-11-18 17:00:00,Street Activity Permit Office,Farmers Market,Manhattan,408 EAST   67 STREET between YORK AVENUE and FIRST AVENUE,Partial Sidewalk Closure ,"8, ","19, ",South,2017-11-18
335206,Juggling,2017-11-16 12:00:00,2017-11-16 13:00:00,Parks Department,Special Event,Manhattan,Bryant Park: Bryant Park ,N/A,"5, ","14, ",,2017-11-16
368421,Big Apple Circus,2017-11-29 19:00:00,2017-11-29 20:00:00,Parks Department,Special Event,Manhattan,"Damrosch Park: Damrosch Park ,Damrosch Park: Tent Area ,Damrosch Park: Tent Area ,Damrosch Park: Bandshell ",N/A,"7, ","20, ",,2017-11-29
379046,Union Square Holiday market,2017-12-05 00:00:00,2017-12-05 23:59:00,Parks Department,Special Event,Manhattan,Union Square Park: South Plaza ,N/A,"5, ","13, ",,2017-12-05
363387,Crab Apple Grove LAWN CLOSURE,2017-12-02 00:00:00,2017-12-02 23:59:00,Parks Department,Construction,Manhattan,Riverside Park: Crab Apple Grove-RSP ,N/A,"7, ","24, ",,2017-12-02
381186,"E. 102nd Landscape Winter Closure until April 7, 2018",2017-12-09 00:00:00,2017-12-09 23:59:00,Parks Department,Construction,Manhattan,Central Park: East 102nd St Landscape A ,N/A,"64, ","22, ",,2017-12-09
321742,Cypress Hills youthmarket,2017-11-10 11:00:00,2017-11-10 18:00:00,Street Activity Permit Office,Farmers Market,Brooklyn, FULTON STREET between RICHMOND STREET and LOGAN STREET,Partial Sidewalk Closure ,"5, ","75, ",South,2017-11-10
320299,Miscellaneous,2017-11-12 08:00:00,2017-11-12 20:00:00,Parks Department,Special Event,Manhattan,"Washington Square Park: Garibaldi Plaza ,Washington Square Park: Fountain Plaza ,Washington Square Park: Holley Plaza ",N/A,"2, ","6, ",,2017-11-12
364146,Miscellaneous,2017-11-17 08:00:00,2017-11-17 18:00:00,Parks Department,Construction,Manhattan,"Central Park: North Meadow-Soccer-01 ,Central Park: North Meadow-Soccer-02 ,Central Park: North Meadow-Soccer-03 ,Central Park: North Meadow-Soccer-04 ,Central Park: North Meadow-Soccer-05 ,Central Park: North Meadow-Soccer-06 ,Morningside Park: Softball-01 ,Morningside Park: Softball-02 ",N/A,"09, 64, ","22, 26, ",,2017-11-17
380505,Picnic ,2017-11-25 13:30:00,2017-11-25 15:30:00,Parks Department,Special Event,Manhattan,Madison Square Park: Southern Fountain Circle Plaza ,N/A,"5, ","13, ",,2017-11-25
379850,Adjmi Reception,2017-11-09 19:00:00,2017-11-10 01:30:00,Street Activity Permit Office,Production Event,Manhattan, EAST   52 STREET between PARK AVENUE and LEXINGTON AVENUE,Curb Lane Only,"5, ","18, ",North,2017-11-09
334661,GallopNYC Therapeutic Horsemanship at Bowling Green,2017-11-12 09:00:00,2017-11-12 16:00:00,Parks Department,Special Event,Brooklyn,Parade Ground: Bowling Green Lawn ,N/A,"14, ","70, ",,2017-11-12
368882,Lawn Closure due to COnstruction,2017-11-10 00:00:00,2017-11-10 23:00:00,Parks Department,Construction,Manhattan,Inwood Hill Park: Behind Nature Center Lawn ,N/A,"12, ","34, ",,2017-11-10
349643,Jackson Heights Relocated Greenmarket,2017-12-10 08:00:00,2017-12-10 17:00:00,Street Activity Permit Office,Farmers Market,Queens, 79 STREET between NORTHERN BOULEVARD and 34 AVENUE,Sidewalk and Curb Lane Closure ,"3, ","115, ",East,2017-12-10
320105,St. Anthony Flea Market,2017-11-25 09:00:00,2017-11-25 18:00:00,Street Activity Permit Office,Sidewalk Sale,Manhattan, WEST HOUSTON STREET between THOMPSON STREET and MACDOUGAL STREET,Sidewalk and Curb Lane Closure ,"2, ","1, 6, ",South,2017-11-25
369858,Lawn Maintenance,2017-12-09 00:00:00,2017-12-09 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Dogwood / 25th St Lawn North ,N/A,"5, ","13, ",,2017-12-09
372812,Church of New Vision/St Barnabus Mobile Mammography Van,2017-11-18 10:00:00,2017-11-18 15:00:00,Street Activity Permit Office,Street Event,Bronx, EINSTEIN LOOP N between EINSTEIN LOOP E and HUTCHINSON RIVER PARKWAY SE,Curb Lane Only,"10, ","45, ",South,2017-11-18
369858,Lawn Maintenance,2017-12-04 00:00:00,2017-12-04 23:58:00,Parks Department,Construction,Manhattan,Madison Square Park: Dogwood / 25th St Lawn North ,N/A,"5, ","13, ",,2017-12-04
376143,Walker Park Afterschool,2017-12-04 11:00:00,2017-12-04 19:00:00,Parks Department,Special Event,Staten Island,Walker Park: Walker Park - Whole Park ,N/A,"1, ","120, ",,2017-12-04
320299,Miscellaneous,2017-12-02 08:00:00,2017-12-02 20:00:00,Parks Department,Special Event,Manhattan,"Washington Square Park: Garibaldi Plaza ,Washington Square Park: Fountain Plaza ,Washington Square Park: Holley Plaza ",N/A,"2, ","6, ",,2017-12-02
364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-02-20 08:00:00,2018-02-20 20:00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site ",N/A,"81, ","110, ",,2018-02-20
